[Machine NO : PUA688,Machine ID: DICER-1]
<Software Version : 2.35>

2025/07/01 10:58:58	CUTCH	3,144784524,144783872
2025/07/01 10:58:50	CUTCH	2,144786214,144786211
2025/07/01 10:58:42	CUTCH	2,144786214,144786264
2025/07/01 10:58:34	CUTCH	4,144787115,144787112
2025/07/01 10:58:33	ALC	UP-BY-FS\FR6059,261,97,96 CH5=0,97 CH6=0,95 CH7=0,95 CH8=0,OK
2025/07/01 10:58:07	PRO	UP-BY-FS\FR6059,FR6059.FS.Q.N.0.W7,2,58423,50015,0
2025/07/01 10:52:10	MANU	AlarmClr
2025/07/01 10:52:10	MANU	AlarmClr
2025/07/01 10:52:10	MANU	AlarmClr
2025/07/01 10:50:48	CLN	UP-BY-FS\FR6059,15,1500,0,0,30,1500
2025/07/01 10:49:01	CESTINI	COMPLETE
2025/07/01 10:48:56	CESTINI	START
2025/07/01 10:48:44	CUC	UP-BY-FS\FR6059,130,2801,28,2086,20,OK,1270,76,76,A
2025/07/01 10:48:29	WAIT	9
2025/07/01 10:48:25	MANU	AlarmClr
2025/07/01 10:48:25	MANU	AlarmClr
2025/07/01 10:48:08	CUTCH	1,54961675,54961649
2025/07/01 10:48:02	WAIT	6
2025/07/01 10:47:53	MANU	AlarmClr
2025/07/01 10:47:53	MANU	AlarmClr
2025/07/01 10:47:48	CUTCH	3,144963420,144963022
2025/07/01 10:47:40	CUTCH	2,144969759,144969749
2025/07/01 10:47:34	WAIT	9
2025/07/01 10:47:16	WAIT	5
2025/07/01 10:47:07	MANU	AlarmClr
2025/07/01 10:47:06	MANU	AlarmClr
2025/07/01 10:47:03	CUTCH	2,144969759,144966584
2025/07/01 10:46:55	CUTCH	4,144971537,144971530
2025/07/01 10:46:33	ALC	UP-BY-FS\FR6059,283,97,96 CH5=0,98 CH6=0,96 CH7=0,94 CH8=0,OK
2025/07/01 10:46:05	PRO	UP-BY-FS\FR6059,FR6059.FS.Q.N.0.W7,1,58423,50015,0
2025/07/01 10:46:01	FAS
2025/07/01 10:45:54	ALC	UP-BY-FS\FR6059,287,97,96 CH5=0,98 CH6=0,96 CH7=0,94 CH8=0,OK
2025/07/01 10:45:22	DMW	FR6059.CLN,OK
2025/07/01 10:45:22	DMW	FR6059.DFD,OK
2025/07/01 10:45:22	DMW	FR6059.CLN,OK
2025/07/01 10:45:22	DMW	FR6059.DFD,OK
2025/07/01 10:45:22	DMW	FR6059.CLN,OK
2025/07/01 10:45:22	DMW	FR6059.DFD,OK
2025/07/01 10:45:22	DMW	FR6059.CLN,OK
2025/07/01 10:45:22	DMW	FR6059.DFD,OK
2025/07/01 10:45:22	DMW	FR6059.CLN,OK
